"","female","tree","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","total_days_alive","fate","X","CommonName","sciName","Location","location","preferred_hostGenus","MA_native","westernMA_native","cultivated","hybrid_cultivar","edible","tip_label","distance","tree_type"
"731","K","Q",1,1,1,1,0,0,0,0,0,0,0,4,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"732","K","Q",1,1,1,0,0,0,0,0,0,0,0,3,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"733","K","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"734","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"735","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"736","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"737","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"738","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"739","K","Q",1,1,1,1,0,0,0,0,0,0,0,4,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"740","K","Q",1,1,1,1,0,0,0,0,0,0,0,4,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"741","K","Q",1,1,1,0,0,0,0,0,0,0,0,3,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"742","K","Q",1,1,1,0,0,0,0,0,0,0,0,3,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"743","K","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"744","K","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"745","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"746","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"747","K","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"748","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"749","O","A",1,1,1,1,1,1,1,1,0,0,0,8,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"750","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"751","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"752","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"753","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"754","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"755","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"756","O","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"757","O","A",1,1,1,0,1,0,0,0,0,0,0,4,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"758","O","A",1,1,1,1,1,1,1,1,1,1,1,11,1,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"759","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"760","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"761","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"762","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"763","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"764","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"765","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"766","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"767","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"768","O","A",1,1,1,1,1,1,1,1,1,1,0,10,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"769","O","A",1,1,1,1,1,1,1,0,0,0,0,7,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"770","O","A",1,1,1,1,1,1,1,0,0,0,0,7,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"771","O","A",1,1,1,1,0,0,0,0,0,0,0,4,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"772","O","A",1,1,1,1,0,0,0,0,0,0,0,4,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"773","O","A",1,1,0,0,0,0,0,0,0,0,0,2,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"774","O","A",1,1,0,0,0,0,0,0,0,0,0,2,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"775","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"776","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"777","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"778","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"779","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"780","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"781","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"782","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"783","O","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"784","O","B",1,1,1,0,0,0,0,0,0,0,0,3,2,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"785","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"786","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"787","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"788","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"789","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"790","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"791","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"792","O","C",1,1,1,1,1,1,1,1,1,1,1,11,1,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"793","O","C",1,1,1,1,1,1,1,1,1,1,0,10,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"794","O","C",1,1,0,0,0,0,0,0,0,0,0,2,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"795","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"796","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"797","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"798","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"799","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"800","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"801","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"802","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"803","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"804","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"805","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"806","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"807","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"808","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"809","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"810","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"811","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"812","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"813","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"814","O","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"815","O","E",1,1,1,1,0,0,0,0,0,0,0,4,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"816","O","E",1,1,1,1,0,0,0,0,0,0,0,4,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"817","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"818","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"819","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"820","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"821","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"822","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"823","O","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"824","O","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"825","O","F",1,1,1,1,1,0,0,0,0,0,0,5,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"826","O","F",1,1,1,1,0,0,0,0,0,0,0,4,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"827","O","F",1,1,1,0,0,0,0,0,0,0,0,3,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"828","O","F",1,1,1,0,0,0,0,0,0,0,0,3,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"829","O","F",1,1,1,0,0,0,0,0,0,0,0,3,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"830","O","F",1,1,1,0,0,0,0,0,0,0,0,3,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"831","O","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"832","O","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"833","O","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"834","O","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"835","O","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"836","O","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"837","O","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"838","O","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"839","O","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"840","O","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"841","O","G",1,1,1,1,1,1,1,1,0,1,1,10,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"842","O","G",1,1,1,1,1,1,1,1,0,0,1,9,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"843","O","G",1,1,1,1,1,1,1,1,0,0,1,9,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"844","O","G",1,0,0,0,0,0,0,0,0,0,0,1,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"845","O","H",1,1,1,0,0,0,0,0,0,0,0,3,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"846","O","H",1,1,1,0,0,0,0,0,0,0,0,3,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"847","O","H",1,1,1,0,0,0,0,0,0,0,0,3,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"848","O","H",1,1,1,0,0,0,0,0,0,0,0,3,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"849","O","H",1,1,1,0,0,0,0,0,0,0,0,3,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"850","O","H",1,1,1,0,0,0,0,0,0,0,0,3,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"851","O","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"852","O","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"853","O","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"854","O","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"855","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"856","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"857","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"858","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"859","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"860","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"861","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"862","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"863","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"864","O","I",1,1,0,0,0,0,0,0,0,0,0,2,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"865","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"866","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"867","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"868","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"869","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"870","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"871","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"872","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"873","O","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"874","O","J",1,1,1,1,1,1,0,0,0,0,0,6,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"875","O","J",1,1,1,1,1,1,0,0,0,0,0,6,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"876","O","J",1,1,1,1,1,1,0,0,0,0,0,6,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"877","O","J",1,1,1,1,1,1,0,0,0,0,0,6,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
